rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,category,review_date
5.0,Mesmerizing and Addicting,"I own the boxed set of this collection. Even though I was an avid fan of the show, I still re-watch the DVD episodes with rapt attention.  Unlike many religious themed films, this series does not promote a specific point of view. Viewers of all faiths and denominations will find that it deepens and enriches their understanding and appreciation for the spiritual lessons of the Bible. Each episode is well-rounded, beautifully photographed and a complete delight to watch.The Mysteries of the Bible series weaves questions about the Biblical figures, culture and spiritual meaning into a visual and intellectual feast. It combines actual footage of locations in the Bible with amazing religious art, captivating narration and answers from archeology and a spectrum of Biblical scholars. It's a formula that mesmerized fans for years. Who would have thought that a show like this would so captivate the non-scholars among us?This series succeeded for so long because it recognized that readers of the world's most popular book want to know and understand more about the culture, context and deeper meanings of the Bible. You won't regret purchasing any of the episodes or DVD's. This series represents the best of the best.",[],B000GIPKWY,B000GIPKWY,A3D8ZJ5Y8Z2GEG,1208890800000,21,False,Video & Entertainment,2008-04-22 19:00:00
2.0,blah - other set much better,"This set was a disappointment. I have the other set and it has better coverage of the topics in the episodes. This one was, for me, boring, shallow, and a waste of money. I learned nothing. Some episodes I could not even play through because the information was wrong, incomplete, or just insulting to my intelligence.If you want to study the Bible, listen to pastor Melissa Scott (great linguist and scholar), rabbi Daniel Lapin (relevant and understandable) or Chuck Swindoll (very experienced, patient teacher). Get a few actual holy land documentaries.What's on the discs? Lessee:disc 1 - Jesus holy child. Execution of Jesusdisc 2 -Abraham: one man one god. Herod the Great. 10 Commandmentsdisc 3 - Jacob's ladder. Joseph, master of dreams. Cain and Abel. Queen Estherdisc 4 - King Solomon. King David, poet warrior. the Last Revolt. Archenemy, the philistinesdisc 5 - lost years of Jesus. the last supper. Paul the apostledisc 6 -magic and miracles. Prophets, soul catchersdisc 7 - the bible's greatest secrets. biblical angels. heaven and hell. apocalypseSpend your money at Mcdonald's instead.",[],B000GIPKWY,B000GIPKWY,AFM9DJYPNM7VT,1351796400000,1,False,Video & Entertainment,2012-11-01 19:00:00
5.0,Mysteries,"Excellent product. I would recommend it for all who study the Bible, as Paul says the mysteries are no more and Jesus says you can tell my disciple for they continue in my word.",[],B000GIPKWY,B000GIPKWY,A10KA69V7ITA5S,1231182000000,3,False,Video & Entertainment,2009-01-05 19:00:00
5.0,Mysteries of the Bible,"I found this series to be very informative, well produced and thought-provoking. Enjoy it very much.",[],B000GIPKWY,B000GIPKWY,A3RFDAOM1TBQ15,1217444400000,1,False,Video & Entertainment,2008-07-30 19:00:00
5.0,The Best Of,"This is a ""Best Of"" set.  Would like to see a volume 2 with eps like Job, Noah's Ark, Sodom and Gomorrah, etc.  Overall a good collection.",[],B000GIPKWY,B000GIPKWY,A333G9I2SYHC0Y,1292007600000,6,False,Video & Entertainment,2010-12-10 19:00:00
2.0,"Secular, skeptical, and at times blasphemous; poor overall","While several of the videos were fairly well done, overall the ""mysteries of the Bible"" always seemed to be...did it ever really happen? or did it really happen the way the Bible says? To me it seemed to have an overall aura of attempting to discredit what the Bible says, not trying to find evidence to support it.In particular, ""the lost years of Jesus"" went over the top suggesting Jesus became a student of Buddha and His ministry was influenced by Buddhist philosophy. A few other videos were entertaining, but no new information was given, and I really learned nothing that I didn't already know from the Bible or other historical sources.",[],B000GIPKWY,B000GIPKWY,ALNQS7RJIYG6,1221764400000,14,False,Video & Entertainment,2008-09-18 19:00:00
5.0,It's a Great Reference and Review,"This is the seven disc series offered by A&E; and still does not cover all the episodes put out by this series. I guess the remaining ones are on volume 2? Okay, so the 22 episodes offered here are all interesting and informative. What I liked best about the series is that they are going on the premise that everything in the Bible is to be looked at as fact. However, the series does offer the opinions of scholars that sometimes suggest otherwise and they pose some interesting facts and questions that do not always line up with archeological finds. When asked for their opinions, scholars will offer beliefs that do not always line up with most dogmatic ways of thinking, In other words, I understood this series to be unbiased and presented the facts fairly and allowed different opinions to be heard. Many of them which surprisingly do support many held beliefs we have all been taught.When I first bought this series a few years ago, I watched it but really couldn't appreciate it. Now that I am actively involved in religious education, I see this series in a whole different light. It has the basic information for beginners, but also has many surprising facts that I still didn't know after many years of hard religious studies. I certainly recommend this set as a supplement to anyone's religious pursuits and it makes a great starting point for discussions as well. Well put together and well presented. Thanks for doing such a great job!",[],B000GIPKWY,B000GIPKWY,A3410YP65KJQ3M,1387479600000,1,False,Video & Entertainment,2013-12-19 19:00:00
5.0,Interesting Educative Work,"This visually-attractive work consists of a range of forty five minute instalments accomplishing themselves separate segments to easy navigate through a huge volume of factual information to date supporting stories Torah/Old Testament/Koran present since the dawn of the human history recorded.No religious pressure at all but clever professional scientific information.Highly recommended, much new data has been disclosed to a reviewer.",[],B000GIPKWY,B000GIPKWY,A153NZD2WZN5S3,1272999600000,8,False,Video & Entertainment,2010-05-04 19:00:00
1.0,"Mysteries of the Bible Collection, A&E","Awful!!!  The box and CD containers, in very good conditions.The subject, no doubt, very interesting.  The color, beautiful. The quality of the video is so bad that has taken me forever to decipher the content. The images and the sound disappear constantly so it is impossible to follow the storyline.  I have tried up to volume 5 in 3 different DVD players in the hope that the problem could be a faulty DVD player but unfortunately are the CDs.  How can I return them?",[],B000GIPKWY,B000GIPKWY,A143UP2GFU795Z,1392577200000,0,False,Video & Entertainment,2014-02-16 19:00:00
4.0,Wife ordered this cannot evaluate fairly,Cannot evaluate but must do so to dispose of reminders to do so. makes it difficult.,[],B000GIPKWY,B000GIPKWY,A1OBAJ2VJCAV0B,1264964400000,0,False,Video & Entertainment,2010-01-31 19:00:00
5.0,Mysteries of the Bible DVD Collection,This was a great purchase.  I am thinking of buying sets to give as gifts.  The package arrived on time in excellent condition (Still cellophane wrapped.)  The series itself is informative enough without feeling like a lesson.  Jean Simmons voice is captivating -especially now that she is no longer with us.  The art works are unbelievably beautiful and fit the narrative perfectly.  I am no Bible scholar and cannot speak to the veracity of the content; all I can say is that I enjoyed this set even more than when I first saw it on television.,[],B000GIPKWY,B000GIPKWY,A1UUMBYR6F3VHA,1270926000000,4,False,Video & Entertainment,2010-04-10 19:00:00
1.0,Not scientific or based on real Facts!!,I was disappointed with this series which seems to be based on the 19th Century myth of German scholars who criticized and attacked Biblical and historical facts ( the higher and lower Criticism Theory ).They hadn't had any archaeological evidence at that time as opposed to present day check British Museum for example.I don't recommend this to anyone who is looking for truth and accuracy. Just a new misleading Series!!!!,[],B000GIPKWY,B000GIPKWY,A2QIYVBS2S0UAQ,1271790000000,3,False,Video & Entertainment,2010-04-20 19:00:00
3.0,It's okay.,This set didn't impress me at all. It quoted the Bible incorrectly each time it quoted the Bible. The people didn't really know what they were trying to disprove and it only makes for proving the Bible.,[],B000GIPKWY,B000GIPKWY,A2P7ED0A9AVCDU,1282590000000,1,False,Video & Entertainment,2010-08-23 19:00:00
5.0,"Ay. yay, yay! ...A history lesson in religion; ...of all types","I've often said, religion kills.  With all my heart, body and soul; I believe and worship God.  But religion? It's just like politics.  iT'S A GAME OF UPMANSHIP. Its  doctrines and dogma are man made as a way to control and subjugate people. Just like country, state and city laws.  Yes, some of these laws or doctrines or dogmas in my opinion are no more than means to rein in and/or subjugate people. Thus a reason to kill.In total frankness, I am a practising Catholic.  Born, raised and educated in all levels its schoolings; -from grammar school through college. I consider myself spiritual rather the religious.  I do not follow a priest or a preacher or churches or a religion as others do; -no disrespect intended here. Rather I prefer being a Catholic because of its universality.  Meaning to say, where ever in the world I go, all the sacraments and sacramental celebrations are the same. This is not to include such things as the inquisitions and church abuses. I know this invites criticism.  I am not open to debate.  Again simply put; I am spiritual and I do believe in the love, forgiveness and holiness of my supreme being God my creator. Only to Him I humble myself.",[],B000GIPKWY,B000GIPKWY,A10VPZUGZAO0GG,1270234800000,4,False,Video & Entertainment,2010-04-02 19:00:00
4.0,Very informative,"It was not the series I thought I was ordering, but it is still good.  Very educational.  I would recommend this set to a church bible study group or teen group.",[],B000GIPKWY,B000GIPKWY,A3E3ELTAMZ32K3,1383764400000,0,False,Video & Entertainment,2013-11-06 19:00:00
1.0,Poor support,This was my first download of this type and also my last.  I did get it to play with my desktop where I downloaded it but moving it to any other machine has been a nightmare.  There are too many software restrictions and even a legal attempt to buy a new licence is fruitless.  The machines keep freezing up.  The idea is nice but the technology isn't there yet.,[],B000GJUQ7M,B000GJUQ7M,A21YD7FBMV01HP,1164913200000,5,False,Video & Entertainment,2006-11-30 19:00:00
5.0,Informative.,Nice little video for my Zen during my long wait at the doctor's office.  Confucius overcame many difficulties.,[],B000GJUQ7M,B000GJUQ7M,A1LMX2N66EYKB4,1170356400000,5,False,Video & Entertainment,2007-02-01 19:00:00
5.0,Informative,"This was my first download and it was ""free"".  The download performed well.  ""The Mystery of Edgar Allan Poe"" was informative.  It ran up to 50 minutes. This was a Unbox Video Download. It started with the typical intro and ended with the credits. Some individuals did not get a complete download so i included my experience with the Unbox download.  i hope the review was helpful. ty.",[],B000GJUQ7M,B000GJUQ7M,AGPOJFLTYSMFW,1169233200000,1,False,Video & Entertainment,2007-01-19 19:00:00
5.0,Great Job for 45 Minutes,"A great ""Highlight Reel"" of the Apollo 11 mission.  Enough background information is presented to provide context, and the interviews and actual footage are very effective in recreating the feel of watching the mission unfold.  If you're looking for a memory refresher or an introdution to the mission to the moon for younger viewers, this show fills the bill.",[],B000GK0NBK,B000GK0NBK,A35O4YSNIEHCR,1157914800000,2,False,Video & Entertainment,2006-09-10 19:00:00
2.0,Where's the rest of it?,"This show is NOT 47 minutes long. It's just a segment from a longer show, maybe 11 minutes or so.",[],B000GK0NBK,B000GK0NBK,A1ALC8JP5D7C3C,1173121200000,4,False,Video & Entertainment,2007-03-05 19:00:00
5.0,Great educational movie,Very educational. It starts out with the wright brothers and gives an in depth very detailed history of the Air Force up to current date. The best movie of its kind that I have ever seen.,[],B000GK51HG,B000GK51HG,A1UU0WHNOXGGXB,1200510000000,0,False,Video & Entertainment,2008-01-16 19:00:00
1.0,CONSUMER WARNING---PRODUCT NOT WORKING,I love south of nowhere...however my dvd sets season 1 and 2 will not play on my tv.  i can get them to the menu where i can play all or select an episode but it will not go past the main screen.  i can't even get a single episode to play!,[],B000GK6NFK,B000GK6NFK,AVZ30RTKJHKKT,1229799600000,3,False,Video & Entertainment,2008-12-20 19:00:00
5.0,A love story,"This series is simply the story of two best friends that fall in love with each other.Spencer Carlin, a genuinely sweet 16 year old girl, moves from Ohio to LA with her family and finds herself trying to deal with her instant interest in Ashley Davies (A rebellious, rich daughter of a rock star)The two embark on a realistic journey together that rivals any other love story on film or television. You will find yourself rooting for the pair in every episode leading up to the finale.Innocent touches, shy glances, head tilts, and flirting, make Season 1 the best of the series.Oh yeah. There's the token bitchy cheerleader, Madison, to stir up some drama for the should-be/might-be/could-be couple. The adopted black brother to teach us about racial identity. An overbearing mother. A shirtless boy to keep the straight audience happy. And a father any teenage girl would be envious to have.But when all is said and done, this show is entirely about Spencer and Ashley.It is too good to be cancelled before it's time. Watch Season 3B on October 10th at 9pm and Save Spashley!",[],B000GK6NFK,B000GK6NFK,AP7JOAYYKOGVW,1221850800000,53,False,Video & Entertainment,2008-09-19 19:00:00
5.0,Great  TV Show!,"It's really good, I totally recommend it for everybody who likes drama and teenage conflicts. I absolutely love it! :)",[],B000GK6NFK,B000GK6NFK,A21G21TFGZNBUR,1394910000000,0,False,Video & Entertainment,2014-03-15 19:00:00
5.0,cool,I had missed so much of this series. Glad I bought it. its nice to catch up on.,[],B000GK6NFK,B000GK6NFK,ARNNW9J2DG005,1244833200000,0,False,Video & Entertainment,2009-06-12 19:00:00
5.0,South of Nowhere,"Great show, I've always loved it since it came out. The only thing I pay attention to though is the relationship between Spencer and Ashley.",[],B000GK6NFK,B000GK6NFK,A22U1ZY8IMNS7C,1355338800000,3,False,Video & Entertainment,2012-12-12 19:00:00
5.0,South of Nowhere season 1,Great series... loved watching the trials of these youngsters trying to come to terms with who they are in the world.,[],B000GK6NFK,B000GK6NFK,A21Q8TYJO50OCU,1365447600000,0,False,Video & Entertainment,2013-04-08 19:00:00
1.0,Falsifying product description,"I have always been very happy with purchases from Amazon, but this is an exception.  Amazon has burned this episodes onto dvd and did not include in the product information that there would be actual edits from the original show(which I know because I taped the show when it was on the N network).  There are changes in dialogue and content.  This is very upsetting given the price, but most important is amazon's not being completely forth coming in it's product description.  Otherwise, amazon has always been a great place to shop",[],B000GK6NFK,B000GK6NFK,A1BWNF5GHHI9SI,1311966000000,1,False,Video & Entertainment,2011-07-29 19:00:00
3.0,"Love the show, not the picture quality","I first saw this show online, and was completely hooked on it. I think it's a fantastic show and wish there had been shows like this when I was younger.However, the reason for my 3 star rating is not because of the show itself, but because of the quality of the video. It really looks like it was just downloaded from one of the sites that it streams from. The picture is fuzzy and the audio is kind of flat. People who have reviewed the DVD version have had similar complaints.I wanted to get this show so that I could show it to someone else, but I'm not sure I'd buy any other seasons of it, instead I'll just watch it online. Logo still has it online.",[],B000GK6NFK,B000GK6NFK,AHPQ16I8JWH6L,1344798000000,2,False,Video & Entertainment,2012-08-12 19:00:00
5.0,Completely hooked.,It is good for people who are coming out and also for people who know who they are. Watching this reminded me of what it was like discovering who I was.,[],B000GK6NFK,B000GK6NFK,AXYESYR1GNGM0,1251226800000,2,False,Video & Entertainment,2009-08-25 19:00:00
5.0,S.O.N. Season 1 EXCELLENT,"I absolutely love this show and was quite suprised with how good the quality of the dvd was because I had only ever watched the show on the internet. The dvd was shipped and received very quickly and plays perfectly. I would most definately from this user again and I cannot wait to purchase the second season of South of Nowhere because this is a truly excellent show with an amazing message to it's viewers, I highly recommend it.",[],B000GK6NFK,B000GK6NFK,AWRQ9YBI64ZJB,1343934000000,1,False,Video & Entertainment,2012-08-02 19:00:00
5.0,Everything you want to know,"I wanted to do this review because when I bought it on amazon, it freeked me out that someone did a review and said that they were not able to watch any of the episodes. I want to secure everybody that wants to buy it by saying that on dvd, blu-ray and on a computer, everything is working perfectly, I tried it. Moreover, some wanted to know if there were any extras in the dvds such has interviews, deleted scenes or bloopers and there is none (sorry), only the episodes. However, now, for the appreciation part of the serie, I would definetly recommend South of Nowhere to teenagers who like romantic/drama series. Even though your not gay, you can fully appreciate this tv show for its originality, its funny parts and its themes such has love, teenage ""problems"" (first time, moving in a new city, fitting in, the need to belong somewere, ennemies, etc.). And for the girls that are gay, well, you will appreciate this story because of all the reasons above and because it shows, trough Spencer's story, all the steps that someone goes trough when they gradually find out their true sexuality and how they live their first real love. Furthermore, I have to say this, Ashley (Mandy Musgrave)and Spencer (Gabrielle Christian)are really gorgeous and they form a beautiful couple. S.O.N. is amazing!",[],B000GK6NFK,B000GK6NFK,A2JP8K38NLHBQJ,1296673200000,2,False,Video & Entertainment,2011-02-02 19:00:00
5.0,bought for dauhgter,Bought it for daughter she loves it so that's all that matters to me . I personally never watched it,[],B000GK6NFK,B000GK6NFK,A16UW55IAXI9LW,1377025200000,0,False,Video & Entertainment,2013-08-20 19:00:00
5.0,south of nowhere season 1,"ive already seen the show, its really good, so i decided to buy it and i got my moneys worth. now ill have it whenever i feel like watching.",[],B000GK6NFK,B000GK6NFK,A55KA3FEBNDL,1245438000000,0,False,Video & Entertainment,2009-06-19 19:00:00
5.0,South Of Nowhere Season 1,"I was very pleased with my recent purchase of season one of south of nowhere on DVD. I had read some bad things about this set but I bought it anyway, I was a big fan of the show back then and I just wanted to be able to watch it again. I wanted to buy all 3 seasons but that would have been pretty expensive. lol I do plan to buy the other two later. But as some have already stated, the theme music is different. I didn't like it at first but after you watch it all the way through you don't mind the theme music, it's just strange to me that they changed it...? this is a great gift for anyone you may know struggling with their sexuality. it got me through some tough times with my own when it was on television and now I can sit back and watch Spencer's plight knowing what she's gone through already firsthand. The set is only 3 DVDs long it's a very short season, that's why it's so cheap compared to season 2 & 3 but I recommend it to anyone. I really wish everyone would watch the whole season I think it would change some views of a lot of closed-minded people. All three seasons of the show depict a young girl struggling to balance between making her mother, a religious woman with strong opinions, happy and letting herself be who she is finding out she is. Her father, a guidance counselor of sorts, just wants her to be happy but he's got his own problems. The story also centers on her two brothers, one adopted and looking for his birth mother, and one blood brother who is trying to be a basketball star and runs into complications along the way. Ashley and Spencer are adorable together and this is, above all, a love story for the next generation. The set itself is no fuss no muss, comes with just the box and 3 DVDs, conservatively decorated, but it's what is inside that counts, which is hours of enjoyment that will make you go ""awww!"" and have you smiling to yourself. I would give this whole series as a gift to anyone and everyone if it weren't so expensive I think everyone should watch it it's both entertaining and helpful in understanding the plight of lesbian and bisexual people. Ashley never says she's a lesbian (that I remember. at least not in this season) and sometimes she plays around with aiden but in the end we know she's not into men. Spencer is ""not into labels"" and I love her for that so we never know whether to classify either of them as ""bi"" or ""gay"" as spencer called it, but I can pretty safely say  this is a show about girls, for girls, of any orientation. It's compelling and full of sweet moments anyone could enjoy.",[],B000GK6NFK,B000GK6NFK,A3QW44Q3C856NR,1290452400000,3,False,Video & Entertainment,2010-11-22 19:00:00
5.0,Just as I remembered,"This show really got me through my younger years of teen angst, homo-becoming, and all around finding my own path to follow.All 3 discs play perfectly. No previews, skips straight to menu. Only thing I noticed is no subtitles '0.o' Only a problem if you're into 'em. All around full five stars!",[],B000GK6NFK,B000GK6NFK,A7SH32KDX7BS2,1391713200000,0,False,Video & Entertainment,2014-02-06 19:00:00
5.0,A really great show!,"This is an amazing show that used to come on The N network. It's a show about a girl who meets another girl who she thinks she's falling in love with. She becomes confused about her sexuality, her family is having lots of problems, and everything is just crazy in her life. There are quite a few dark moments but they are balanced by light, happy, and funny moments. It is a great teen drama.",[],B000GK6NFK,B000GK6NFK,A2VRO53CM5EP28,1358535600000,1,False,Video & Entertainment,2013-01-18 19:00:00
5.0,Love this show,"Butttt, When i got it, it was scrached and it wont play the correct way.I will be getting a replacement and i will be happy.These discs for season one are different from the other ones. I got a replacement for the disc and that one was still scratched.... I dont know what they are doing to the cds but they were scratched for a second time!",[],B000GK6NFK,B000GK6NFK,A1CU3ANLIPE538,1367866800000,0,False,Video & Entertainment,2013-05-06 19:00:00
5.0,Can't wait!,"To buy the season 2, 1 is juicy and leaves you craving more, there love is strong regard all the struggles they go through. Eventually I will end up buying them all.",[],B000GK6NFK,B000GK6NFK,A3VI7N9O6K3MAF,1381518000000,0,False,Video & Entertainment,2013-10-11 19:00:00
5.0,Loved It!,I watched the entire series.  It was Awesome!  I am bummed that it was only 3 seasons.  I love Mandy Musgrave...,[],B000GK6NFK,B000GK6NFK,A3P63XV3B7IA36,1381086000000,0,False,Video & Entertainment,2013-10-06 19:00:00
5.0,SON,"I just found this series, and I am hooked!  Watched all of season 1 in 1 day, and I can't wait for Season 2!!!",[],B000GK6NFK,B000GK6NFK,A28SXDX87WNBDZ,1394910000000,0,False,Video & Entertainment,2014-03-15 19:00:00
5.0,wonderful series,Love this show! So happy to find it online for a great price! A nice addition to my DVD collection! :),[],B000GK6NFK,B000GK6NFK,A1XLZA0EKRUDJR,1384801200000,0,False,Video & Entertainment,2013-11-18 19:00:00
5.0,Fantastic!,"If I'd ever longed for a dramatic show to highlight the dramatic and difficult path that we all take through adolescence to find our true selves, I've found it. I love this show!",[],B000GK6NFK,B000GK6NFK,A3VOYWGL8SZ6T8,1368212400000,0,False,Video & Entertainment,2013-05-10 19:00:00
4.0,It's About Time!!,I was so happy to see the pop-up on The~N for seasons 1-2. I only got season 1 and am very happy with the CD-R quality. Can't get enough of the Maddison/Ashley feud and the love that starts to blossom between Ashley and Spencer is priceless :-),[],B000GK6NFK,B000GK6NFK,A12DJ1784JEUOL,1227466800000,1,False,Video & Entertainment,2008-11-23 19:00:00
4.0,South Of Nowhere Is Historic!,"So, I got My South Of Nowhere DVD in the mail today, i havent watched the episodes yet but i wanted to look at the main menu on the dvd and it doesnt have any type of beggining credits or anything the dvd menu just plops right up and its very plain and boring.(my brother was even in the room and said ""degrassi's menu looks way better why does this look so bad"") and im thinking mabey cause it wasnt presented under a major label, thats why it is so cheap looking,cause i think amazon.com is the ones selling this dvd..as for the quality in the episodes i dont kno yet because i havent watched any but I've heard that the Picture is really,really good! the show itse;f is very realisitic and even though degrassi is too, degrassi can be very dramatic someitmes...but this show keeps it very cut-dry and even the language used in today is portrade the same.All in all its worth buying (so isnt buying season 2 & 3 )which are being mailed to me as we speak...ahaha Just thought i would share my opinion...so go out and buy it!",[],B000GK6NFK,B000GK6NFK,AV6AFHG3U0U9A,1242759600000,0,False,Video & Entertainment,2009-05-19 19:00:00
3.0,this is the time to fly (DVD review),"at first i was afraid to buy this dvd set because of some of the reviews, including the one talking about how they changed the theme song. but overall, i'm glad i bought seasons 1 and 2 of south of nowhere. while the origonal theme song by the donna's WAS better suited, and despite how much i hate to say this... i love the new theme. *waits for people to groan* the first time i heard it i was like ""ew"" but then as time went on i fell in love with it, singing along and making my mom give me weird looks :Pthere are no special feautures on either season 1 and 2, but i didn't think SoN was going to ever be released on dvd, so the fact that is IS and that all the episodes are here, well, that's good enough for me. they just better release season 3, too, or i'm gonna be pissed.P.S. - (season 2's theme is the same, ""wasted"" by L.P.)",[],B000GK6NFK,B000GK6NFK,ABUZCXVWZLHC9,1223665200000,5,False,Video & Entertainment,2008-10-10 19:00:00
4.0,South of Nowhere,I loved that show since the first time I saw it. The only thing I didn't like is that they changed the opening song. Wonderful show.,[],B000GK6NFK,B000GK6NFK,A1DT8VXDWGY02B,1401649200000,0,False,Video & Entertainment,2014-06-01 19:00:00
5.0,Good Quality,"I have been looking for this show in it's entirety. It is a very good quality,does not skip or freeze.",[],B000GK6NFK,B000GK6NFK,A3KTYXYEWMJHUH,1378926000000,1,False,Video & Entertainment,2013-09-11 19:00:00
5.0,South of Nowhere Rocks,I loved it the first time I saw this season. The cast was amazing and the season was very well put together.,[],B000GK6NFK,B000GK6NFK,A2FVDZ9F0YPIFP,1384714800000,0,False,Video & Entertainment,2013-11-17 19:00:00
4.0,pretty good,"for a new series its pretty good, hell who am i kidding i loved it.",[],B000GK6NFK,B000GK6NFK,A1SYZI8XAFW9HD,1227553200000,0,False,Video & Entertainment,2008-11-24 19:00:00
2.0,Not what I was expecting,"Not quite what I was expecting, the acting is not that great, hopefully that will improve over the next seasons. Seems to me to be a ""90210"" copycat.",[],B000GK6NFK,B000GK6NFK,A1H5G60239IB8D,1367348400000,1,False,Video & Entertainment,2013-04-30 19:00:00
5.0,Laina's Review for SON S1,Package arrived on time and in perfect condition. DVD's played perfectly and I would definitely buy from this seller again.,[],B000GK6NFK,B000GK6NFK,A2P6REPFF51MTE,1283108400000,0,False,Video & Entertainment,2010-08-29 19:00:00
5.0,Intriguing,"This show is a little corny at first, but gets better and better as it goes on. It really just sucks you in.",[],B000GK6NFK,B000GK6NFK,A24YV7DUO05ATU,1384282800000,0,False,Video & Entertainment,2013-11-12 19:00:00
5.0,Loved season 1. Discovery is a wonderful thing!,"Season 1 is about moving to a new place and lots of self discovery. Great show, I highly recommend it. Very realistic unlike The L world which is mostly fantasy.",[],B000GK6NFK,B000GK6NFK,A24WXVWTRPC6J3,1233255600000,0,False,Video & Entertainment,2009-01-29 19:00:00
4.0,Can somebody please tell me...,"Why on earth did Season Two come out/arrive before Season One? It seriously makes no sense whatsoever. I have Season Two, but I want to watch them (again) in order darnit.Heh, anyway. I love this show...",[],B000GK6NFK,B000GK6NFK,A3OGUQOD70EMMK,1223838000000,1,False,Video & Entertainment,2008-10-12 19:00:00
4.0,Love This Show!,"I just started watching this show recently and i was instantly hooked. If i was rating the show itself, i would have given 5 stars. however, the dvd set available here is satisfactory. it is made to order and when i received mine in the mail they were all scratched up. It skips in a spot which is irritating. overall i would still buy this because i would rather deal with a few imperfections than not own the show at all.",[],B000GK6NFK,B000GK6NFK,A3MTD1X2STS73G,1265914800000,0,False,Video & Entertainment,2010-02-11 19:00:00
5.0,Great for the questioning of sexuality.,"This show was amazing as it tells the story of the Carlins. Paula the mom, Arthur the dad, Glenn the oldest brother, Clay the adopted black brother, and Spencer whom the show focuses most of it's attention on. I wish this had come out years earlier when I was questioning my own sexuality. It deals with the relationship of Spencer Carlin and Ashley Davies. Paula has a hard time accepting Ashley for being a lesbian and Spencer's best friend. The Carlins are a catholic family who moves from Ohio to Los Angeles CA. Although it's a teen show that shows sexuality differences there are other characters as well as their relationships. A definite recommend.",[],B000GK6NFK,B000GK6NFK,A2CN3RAZ6YMG7B,1245610800000,5,False,Video & Entertainment,2009-06-21 19:00:00
5.0,Best Teen Show Ive Seen,It has such a great story and characters i think it is a must see if your in to romantic love storys after i saw an episode i couldnt stop watching them,[],B000GK6NFK,B000GK6NFK,A1LFPMXA63SC8N,1380308400000,0,False,Video & Entertainment,2013-09-27 19:00:00
5.0,Love it,I love Splashley! I watched all these before and loved the series. I love having these in my collection. Good service also!!!,[],B000GK6NFK,B000GK6NFK,A3FF40QHATHVK0,1325703600000,1,False,Video & Entertainment,2012-01-04 19:00:00
2.0,"Great series, offensive DVD release","CONSUMER WARNING.The series is great.  The DVD picture quality is also quite good, and it is nice not to have network adverts crawling across the screen.However, I cannot give a good rating to a DVD set which hacks up the original show.  If you're really a fan, you will consider this to be a low-quality, defective release, and you may consider it inferior to off-air copies.The theme music has been completely replaced with a different song.  This should have been noted on the description; yet another case of false advertising in DVDs.  The original song is, of course, much more appropriate and better.There may be other unidentified cuts and alterations, as the series used a lot of rather expensive music.The versions on Amazon Unbox and iTunes have the same cuts.The DVDs have several mastering errors; the ""choose episode"" option simply doesn't work.",[],B000GK6NFK,B000GK6NFK,ASLA77MR9QKGP,1225306800000,41,False,Video & Entertainment,2008-10-29 19:00:00
5.0,Yay,"It took me forever to be able to find this television serious and I couldn't be happier.  This is one of the best drama series to ever be played on the N.  I was really excited to receive this season, I would recommend this to anyone !",[],B000GK6NFK,B000GK6NFK,A1FTD75LGWVKPH,1361386800000,0,False,Video & Entertainment,2013-02-20 19:00:00
5.0,Very Good,I was very excited to find this season since I had been thinking about the show for months. Once I found it I got to re-watch the episodes and it made me remember high school. Loved this show. Still do!,[],B000GK6NFK,B000GK6NFK,A12Y211FLZBU62,1325358000000,1,False,Video & Entertainment,2011-12-31 19:00:00
5.0,it was a good soapy,it was a very open at the begining about young people coming to terms with there sexualitybut starts to get a bit melodramatic as it goes on.,[],B000GK6NFK,B000GK6NFK,A1QN643GXIE1Q5,1366830000000,0,False,Video & Entertainment,2013-04-24 19:00:00
5.0,south of nowhere,South of Nowhere: Season One. i love south of nowhere it's my faviter. i love love it. so dis my friends,[],B000GK6NFK,B000GK6NFK,A2L513SLW6IVGO,1345921200000,0,False,Video & Entertainment,2012-08-25 19:00:00
5.0,great,the best series ever wish it never ended. but at least i can have a copy in my library of movies,[],B000GK6NFK,B000GK6NFK,A3H8F10BFSZ14U,1374001200000,0,False,Video & Entertainment,2013-07-16 19:00:00
1.0,south of nowhere,"This series was recommened to me and I found it to be the biggest waste of time and money,I thought that maybe if I persisted with it it would get better man was I wrong.",[],B000GK6NFK,B000GK6NFK,A1KNGTJWOW8NA9,1252004400000,1,False,Video & Entertainment,2009-09-03 19:00:00
5.0,A superb angle,"this is south of nowhere; dramatic, funny, whell acted and realiatic. Now, not only do we see the world from a gay person`s eyes, but we see the world from all human angles. I must edmit I was sceptical about this show. I was plessently suprised. So look, if you`re into drama and you are a grown person, you will truly enjoy this season. Have fun.",[],B000GK6NFK,B000GK6NFK,ADQESAUCAQFUS,1227380400000,1,False,Video & Entertainment,2008-11-22 19:00:00
5.0,"if you love SoN, get this!","Though pricing for a very simple dvd copy of the series, it's definite;y worth it to have the show and avoid all of the ridiculous &#34;the N&#34; adds constantly sliding across the bottom of the screen. There are a few song differences but nothing I would say changes the show. Quality is as good as it gets considering the show its self was a little bit low quality in the beginning anyways. The dvds are working great and I would highly suggest them!",[],B000GK6NFK,B000GK6NFK,ARYRX0J70PLZQ,1395169200000,0,False,Video & Entertainment,2014-03-18 19:00:00
